ID,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=fb3c542f0048b0f9,Software Engineer,Roku 서울,,"languages: C/C++, Python Knowledge... 분 적어도하나 이상의 컴퓨터 언어에 대한 경험이 있는 분(C/C++, Python) 네트웍과멀티스레딩 프로그래밍에 지식이 있으신 분 Data..."
https://kr.indeed.com/viewjob?jk=d8055c704bb31d85,Server Engineer (Engineering Foundation),뱅크샐러드 서울 영등포구,,"대한 지식 및 판단을 토대로 뱅크샐러드 적용 가능성 제시 자격 요건 Golang/Java(Kotlin)/ Python 중 하나 이상을 이용한 서비스 설계 및 개발 경험 보유 CS Fundamental (자료 구조, 운영체제..."
https://kr.indeed.com/viewjob?jk=e7c8c2b11f24fb43,Software Engineer,Google 4.3 서울,,"languages, including... limited to: C++, Java, C and Python. Excellent written and verbal communication skills. About..."
https://kr.indeed.com/viewjob?jk=2c4c5856662783e7,Data Analyst,IQVIA 서울,,learning / predictive modeling ) • 통계 프로그램 활용 능력 SAS / R / Python 중 최소 1가지 중급 이상의 활용능력 요구 • Communication Basic English...
https://kr.indeed.com/viewjob?jk=5d737ddb3c9e003c,프런트엔드 신입 팀원 개발자 연구원,슈카 서울 용산구,,"력서 및 자기소개서 직무/산업 직무별(직종) 웹프로그래머ASP, JSP, JAVA, SQL, .NET, Python, ASP.NET 산업별(업종) 솔루션.ASP.소프트웨어 모바일앱개발, 소프트웨어개발 SI.SM.ERP.CRM..."
https://kr.indeed.com/viewjob?jk=be95b5718905880f,AI/빅데이터/클라우드 분야 (인재 Pool),LG유플러스 3.8 서울,,"의미한 인사이트 발굴 - R, Python, SQL 등 Statistics... 등)의 다양한 솔루션을 활용하여 서비스 개발 경험자 2) Java, Python 등 프로그래밍 개발 경험 보유자 3) Container 기반 서비스..."
https://kr.indeed.com/viewjob?jk=dda4f419ad70cb8a,솔루션 개발 경력사원 채용,한화그룹 4.2 서울,,"Python 및 기타 프로그래밍 언어 능숙자(C/C++/C#/Java/PHP) 윈도우 및 리눅스 운영체제 활용 능숙자 IP 네트워크, 운영체제, 데이터베이스 등 CS 기본 지식 서버사이드스크립트( Python/PHP..."
https://kr.indeed.com/viewjob?jk=dfb21d8a8cf9dbb8,[메이저글로벌 컨설팅펌] - 금융산업 리스크관리 컨설턴트,yesconsulting 서울,,"경험여신 자동심사, 조기경보, 사후관리 등 여신업무 개선(PI) 및 자동화 컨설팅 경험- SAS, SQL, Python, R 등을 활용한 데이터분석 역량 보유자 우대- 관련 자격증 소지자 (FRM 등) 우대【 전형절차 】서류..."
https://kr.indeed.com/viewjob?jk=bca74f8f09d404ad,주식 투자 분야 PYTHON 백엔드 개발자,주)씽크풀 서울 영등포구,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>데이터베이...
https://kr.indeed.com/viewjob?jk=392272f583594fd9,대기업 딥러닝 기반 영상처리 개발자 ( 판교),인파트너스 서울,,"Pytorch- Python, C/C++, Docker C/C++/C#... 머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)"
https://kr.indeed.com/viewjob?jk=2745b1d9f08b95d6,[진행중] 우리은행 MyDataACT 전문직(데이터 사이언티스트(데이터...,우리은행 4.5 서울 회현동,,"이터 분석 업무 경력 5년 이상 보유자(관련 서비스 기획, 운영 경력 합산) - 데이터 분석 관련 언어( Python, R 등) 사용 능력 및 분석 결과의 실제 서비스 적용 경험 보유자 - 적극적이고 원만한 커뮤니케이션..."
https://kr.indeed.com/viewjob?jk=e97e5ff34697d5a9,[KRAFTON] 음성 (TTS/STT) 딥러닝 엔지니어,PUBG 서울,,험을 보유하신 분 독창적인 기술 제시 및 문제 해결을 위한 프로그래밍 능력을 보유하신 분 (C/C++/ Python/shell 등) 오픈소스 기반 딥 러닝 프레임워크 활용 능력을 보유하신 분 (PyTorch/TensorFlow...
https://kr.indeed.com/viewjob?jk=25725b3c0e607311,Junior Quant Trader,Byzantine Partners 서울,,background is a plus Programming capability is mandatory (i.e. Python) Understanding of machine learning algorithm is a plus...
https://kr.indeed.com/viewjob?jk=2ad85b06dc1bc1a4,Software Quality Engineer,Electronic Arts 서울,,"process improvements Strong scripting experience with Python, Shell Scripts, Ruby, etc. Familiarity with mobile/online game..."
https://kr.indeed.com/viewjob?jk=3d0cc83899a9b37f,[개발]CI/CD 엔지니어(정규직),위메프 2.8 대한민국,,"배포 경험이 있는 분 [우대사항] - kubernetes 기반 서비스 운영경험이 있는 분 - JAVA, python 등 웹어플리케이션용 개발언어 1개 이상 경험이 있는 분 - 네트워크, 리눅스 기반 관련 지식 보유한 분..."
https://kr.indeed.com/viewjob?jk=46aa6c4cd9bc908f,[무료교육/취업연계] 2021년 혁신성장 청년인재 집중양성 교육생,한국IT교육원 서울,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
https://kr.indeed.com/viewjob?jk=ffd9cedb23e97344,파이썬SW 금융분야 특화 챗봇 개발 함께 할 엔지니어,파운트 서울 충정로역,,"처리 과정을 Python language로 구현 - Big data 처리를 위한 SW 개발 - Backend SW 구현, Messenger interface, DBMS I/F 구현 Requirement - Python..."
https://kr.indeed.com/viewjob?jk=8af26b37623864c4,8퍼센트 개발자 (신입/경력),8퍼센트 서울 종로구,,개발 금융 데이터 분석과 분석 플랫폼 운영 자격요건 컴퓨터 전공자 또는 웹 개발 경력 1년 이상 우대사항 Python 코드를 무리 없이 읽으실 수 있는 분 Linux/Mac 사용 가능한 분 새로운 기술에 대한 호기심을 가지신...
https://kr.indeed.com/viewjob?jk=51968ccd6c40b188,대기업 빅데이터 분석 전문가,국내 대기업 / 화물 운송업 / 조단위 이상 매출 기업 서울 중구,,"서비스 분석 경험자 우대 • 요구조건 - 대용량 DBMS 처리 - 분석 지원 언어/패키지(SQL/SAS/R/ Python/Spark) 사용가능자 또는 자격증 보유자 - 빅데이터 Tool (Hadoop, Hive, Hbase..."
https://kr.indeed.com/viewjob?jk=649ccf047c868778,"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔 서울 영등포구,,"시스템, 머신러닝, 자연어처리. 패턴분석 - 다음 언어에서 최소 한 가지 이상 능숙자: Java, C++, Python, JavaScript 우대사항 - 석사이상 컴퓨터공학 (Computer Science) 분야 또는..."
https://kr.indeed.com/viewjob?jk=c7d3e27d85495e80,Data Scientist,뱅크샐러드 서울 영등포구,,"기반 예측, 모델링 프로젝트 경험자 데이터 분석/모델링을 위한 언어 및 프레임워크 사용에 익숙하신 분 ( Python, R, SQL, Pandas, TensorFlow, Pytorch, Spark 등) 회사 내부 구성원들과..."
https://kr.indeed.com/viewjob?jk=2b09f13b5790dd69,2021년 한화시스템 방산부문 프로젝트/기간제 엔지니어 채용(상시),한화그룹 4.2 서울,,분야 경험자 [우대 요건] 무인기 GCS 개발 유경험자 SW시험/분석 도구 개발 유경험자 C/C++/C#/ Python/JAVA 프로그래밍 숙련자 0명 판교 한화인1:1문의하기 활용 지휘통제-SW 계약기간 : 입사 시...
https://kr.indeed.com/viewjob?jk=d6c05c588971df5a,백엔드 파운트 시스템 엔지니어 (현재 급여수준 이상 보장),파운트 서울 충정로역,,"경험 - Linux명령어 및shell스크립트 작성 능숙 우대사항 - Python, Java등을 이용한 프로그래밍 경험 네트워크및 서버에 대한 표준화... 립트 작성 능숙 우대사항 - Python, Java등을 이용한 프로그래..."
https://kr.indeed.com/viewjob?jk=aac8e9355cb855ac,[인재풀] 아티스트,Electronic Arts 서울,,Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험
https://kr.indeed.com/viewjob?jk=71c47ac87bb4087e,기술 인턴 인공지능 응용 연구/개발 인턴,써로마인드로보틱스 서울 관악구,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
https://kr.indeed.com/viewjob?jk=a22173d071050949,AI Scientist (NLP) (remote),MIND AI 서울 • 원격 근무,"연봉 40,000,000원 - 60,000,000원","field. * 3+ years programming experience, 2+ years in Python especially in teams. * Thorough understanding of programming..."
https://kr.indeed.com/viewjob?jk=30f2e2281788781b,[정규직] SKT 통합관제 플랫폼 개발/운영,SK 씨앤씨 4.0 서울,,"Big Data 플랫폼 구축 경험(우대) 역량/스킬 1. 필수역량 - Java, SQL 중급 이상 - Python 활용 배치 프로그램 개발 2. 우대역량 - Splunk, Hadoop, ELK - Prometheus..."
https://kr.indeed.com/viewjob?jk=f78288e880673af0,Software Engineer - Test,Roku 서울,,"experience... least one of following programming languages: Python, Ruby, Java, C++. Experience in multiple languages..."
https://kr.indeed.com/viewjob?jk=14d562d10c215572,"PHP, Python 신입/경력 정규직",비즈부스터 서울 금천구,,"주식회사 비즈부스터 PHP, Python 개발자 채용 모집부문 및 자격요건 담당업무 자격요건 인원 [담당업무]*당사의 서비스(비즈탑) 솔루션 및 서비... 프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머> Python"
https://kr.indeed.com/viewjob?jk=7cb5c3076d1701db,"Senior Field Applications Engineer, Audi...",Dolby 서울,,"High level or detailed knowledge of SOC design. C/C++, python coding skills. Knowledge of music, audio/video production..."
https://kr.indeed.com/viewjob?jk=69b1380f0d280394,스마트폰 어플리케이션 App 개발에 관심많은 전산팀원,슈카 서울 용산구,,경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>통신·모바일>스마트폰 어플리케이션(App)|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>응용프로그래머>Android
https://kr.indeed.com/viewjob?jk=3f8e87e291ecd55a,"화공 신입 정규직, 인턴",에이피에스티 서울 강서구,"연봉 30,000,000원 - 35,000,000원",Python 등 프로그램에 관심자 우대 안녕하세요. ㈜에이피에스티 대표 이덕형입니다.에이피에스티는 생산공장의 안전과 효율을 극대화하는 솔루션을 공급하고 있는 회사로 경쟁력 향상을 위해 자체 솔루션도 정부의 지원과 함께 개발하...
https://kr.indeed.com/viewjob?jk=3f8e87e291ecd55a,"화공 신입 정규직, 인턴",에이피에스티 서울 강서구,"연봉 30,000,000원 - 35,000,000원",Python 등 프로그램에 관심자 우대 안녕하세요. ㈜에이피에스티 대표 이덕형입니다.에이피에스티는 생산공장의 안전과 효율을 극대화하는 솔루션을 공급하고 있는 회사로 경쟁력 향상을 위해 자체 솔루션도 정부의 지원과 함께 개발하...
https://kr.indeed.com/viewjob?jk=1ed0a0c73f723e79,신경망 연구 개발자,에스알유니버스 서울 마포구,"연봉 40,000,000원 - 50,000,000원","신입, 경력(연차무관)학력사항: 대학교(4년)졸업직무기술: 딥러닝, Python, TensorFlow, openCV[우대사항]전공계열: 공학계열... 게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=d2b663af375143ca,[대형보험사] Data Engineer (과장급),커리어라임즈 서울,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷·IT·통신·모바일·게임>빅데이터·AI...
https://kr.indeed.com/viewjob?jk=a3d6d5c1fad3ef7a,"Professional Services, Junior Consultant",Dell Technologies 4.0 서울,,transactions Experiences in Hadoop/MPP parallel database Python/Perl scripting experiences Here’s our story; now tell us...
https://kr.indeed.com/viewjob?jk=464ad076ec3e1fa0,CHC – Business intelligence - TOM_2136,Sanofi 4.1 서울,,"degree in related field Business-level experience with R, Python Experience owning the analytics and performance of a large..."
https://kr.indeed.com/viewjob?jk=674466316840f8f5,Senior Robotics Software Engineer,Bear Robotics 서울,,"related field Proficiency in Linux Experts in C++ and Python Preferred Experience: ROS, navigation stack Passion for robots..."
https://kr.indeed.com/viewjob?jk=3e43a9a5942002e4,[메이저그룹계열 리딩 IT 기업] AI 플랫폼 개발,yesconsulting 서울,,"및 Kubernetes 컴퓨팅 환경에서 서비스 개발 경험- 기본적인 네트워크, 스토리지에 대한 이해- Python을 활용한 서비스 개발 경험- 신기술 습득 능력 및 도전 정신이 뛰어난 분 【우대사항】 - 오픈소스..."
https://kr.indeed.com/viewjob?jk=fb7671cb525c01d4,2021년 5월 경력사원,세메스 천안 서북구,,"역량 (C++, Python, Vision Library 등) AI... 머신러닝, 데이터마이닝 기반 데이터 분석 시스템 개발 경력 Python, R, SAS 등 프로그래밍 경력 부품 표준화 Etch/물류..."
https://kr.indeed.com/viewjob?jk=ce7849f8b35e1c3e,Technical Enablement Manager,DataDog 서울,,"Kubernetes or Rancher etc.. Scripting languages like Python, Javascript, Ruby, Perl, Go, PHP, or Chef/Puppet etc.. Why You..."
https://kr.indeed.com/viewjob?jk=3cf01580ba5eb23a,NLP Researcher,AITRICS 서울,,"Stacks [Back-end] Language: python, golang Python Framework: Django, Bottle [Front... Language: python, golang Python Framework..."
https://kr.indeed.com/viewjob?jk=55584c627df1acaa,데이터 분석가/사이언티스트(신입/인턴 가능),쏘카 제주도 제주,,"Sheet) 등 데이터 분석 도구를 원활히 다루시거나, 앞으로 원활히 다루고자 하는 의지가 높으신 분 • Python, R 등의 프로그래밍 언어 혹은 데이터 분석 언어를 1개 이상 능숙하게 사용 가능하신 분 전형절차 서류..."
https://kr.indeed.com/viewjob?jk=cc44a37c1d6e7407,경력직 채용_Quant 리서치팀,한화그룹 4.2 서울,,선호하나 타 전공자도 지원 可) 2. 경력사항: 사원~대리급 - Database활용 및 운영 능력 - Python 패키지 개발 가능자 - 웹기반 시스템 개발 및 운용 능력 - Postgresql 경험자(우대) - Strong...
https://kr.indeed.com/viewjob?jk=a50fce6cc2cb57c9,자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트 서울 충정로역,,리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행... Description - 자연어 처리에 필요한 알고리즘을 개발하고 Python으로 구현 및 성능 검증을 진행 - 자연어 전처리 (형태소 분석...
https://kr.indeed.com/viewjob?jk=df21e3bb5d773616,Python Programmer,Mofac 서울 서초구,,개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – Python API 프로그래밍 우대사항 – Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험...
https://kr.indeed.com/viewjob?jk=36df1dfea186e63e,BIOS/Firmware Engineer,Intel 4.1 서울,,"years experience required on BIOS/Firmware - Knowledge of C, Python... other programming or scripting languages - Broad..."
https://kr.indeed.com/viewjob?jk=9c73c46ffe8286e9,Ubuntu on WSL Software Engineer,Canonical - Jobs 서울,,"contribution to an open source project. C/C++ and Python experience, preferably with an open-source project. Awareness..."
https://kr.indeed.com/viewjob?jk=993c7288a61b8fce,로봇 시스템 아키텍쳐 및 다중 분산 시스템 아키텍쳐,국내 대기업 / 화물 운송업 / 조단위 이상 매출 기업 서울 중구,,"경험 또는 물류사업 이해도를 갖춘 경력 우대 • 요구조건 - 중급 이상의 프로그래밍 언어 (C/C++, Python, JAVA) 활용능력 보유자 - 영어/중국어 회화 중급(OPIc IM2 또는 이에 상응하는 레벨) 이상..."
https://kr.indeed.com/viewjob?jk=54c36017d642bc72,플랫폼 개발자,이베이 코리아 서울 강남구,,"BackEnd 개발 경력 및 API 개발 경력 이 있으신 분 - . Net, Java, Node.js, Python등 1개 이상의 개발 언어 활용 가능 역량 이 있으신 분 - MsSQL, Oracle, Kafka, Haoop..."
https://kr.indeed.com/viewjob?jk=8af2e47298c6f85b,SAP HANA Quality Specialist,SAP 4.3 서울,,"discipline Preferred skills Knowledge of LINUX Knowledge of Python/shell-Scripting, C/C++ Using C++-Debuggers (like GDB..."
https://kr.indeed.com/viewjob?jk=7af64be2575caa06,넷크루즈 전 부문 경력직,넷크루즈 서울 구로구,,능숙자 나. Go 능숙자 다. Python 능숙자 라. 분산 처리 능숙자... 응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머> Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)> Python
https://kr.indeed.com/viewjob?jk=ab38178e6071aa0f,"Engr, Apps Dev 2",KLA-Tencor 대한민국,,"working effectively with different cultures. Matlab/ Python experience is a plus. We offer a competitive, family friendly..."
https://kr.indeed.com/viewjob?jk=c02d97ecb536d3d5,Senior Consultant,Nutanix 서울,,experience in one or more... following languages: Perl/ Python/Ruby/Java/Powershell/Unix Scripting Good knowledge...
https://kr.indeed.com/viewjob?jk=431c80cac460aa33,Software Engineer,Bear Robotics 서울,,"개발하며 운영합니다. 로봇에서 수집되는 데이터 처리하며 프로세스 자동화 환경을 구축합니다. 자격 요건 Python 개발 경력 3년 이상 혹은 그에 준하는 실력을 갖추신 분 기본적인 개발능력 (알고리즘, 자료구조, 운영체제..."
https://kr.indeed.com/viewjob?jk=44f16e94e3e6b589,"Staff Software Engineer, Maps & Navigati...",Tesla 서울,,"industry Fluency in English Proficient in one of C++, Python Experience writing and shipping customer-facing code High..."
https://kr.indeed.com/viewjob?jk=73135d5640b648a8,(HW 직군) FPGA 설계,한화그룹 4.2 서울,,"SW Tool 활용, HW RTL, FPGA 주변 HW 회로 이해 및 설계 보유역량 - C, C++, python 가능, VHDL, Verilog HDL 경험 - FPGA SW(Xilinx) 및 HW 설계 경험 - 기본..."
https://kr.indeed.com/viewjob?jk=6dd6df0289d55d06,Support Engineer,Microsoft 4.2 서울,,"script-based development environments and tools (PERL, Python, Ruby, PhP, etc.) • Experience in Core Linux administration..."
https://kr.indeed.com/viewjob?jk=c0e0dfb0e7ae9f7f,연구센터 데이터 엔지니어 경력자,LG전자 3.8 서울특별시,,"Linux 개발 환경에 익숙하고, Python 혹은 Java 등 프로그래밍... 데이터 파이프라인 및 솔루션을 설계하고 구축한 경험 우대 사항 - Python Data & Analytics 라이브러리 경험 (NLTK, Spacy..."
https://kr.indeed.com/viewjob?jk=3c516818303c4d51,Application Engineer (Silicondash),Synopsys 서울,,"disk access Programming skill of TCL, Perl, JavaScript or Python Good documentation and reporting skills are required Our..."
https://kr.indeed.com/viewjob?jk=79d51413840f92a2,(HW 직군) 카메라 ISP/SoC 설계 및 검증,한화그룹 4.2 서울,,"Language 필수, Python 가능 - Image Processing... 설계, System-Verilog 및 UVM 설계 - C/C++, Python 가능, Timing report 분석 가능(DC, PT) O명 판교..."
https://kr.indeed.com/viewjob?jk=dbe3257e487e5814,[AI/Lab] AI 백엔드 엔지니어 (전문연구요원 가능),버즈니 서울,,"플랫폼 및 시스템 구축 이런 분을 찾습니다 주도적으로 문제를 찾고, 해결할 수 있는 능력을 보유하신 분 Python 사용 경험이 있으신 분 다음 항목 중 두 가지 이상에 해당되는 분 AWS 혹은 GCP와 같은 클라우드 플랫폼..."
https://kr.indeed.com/viewjob?jk=4adac8923476d038,프랭클린템플턴투신운용 Junior Trader (Quant base 필수...,프랭클린템플턴투신 대한민국,,"object-oriented programming and intermediate programming proficiency in Python, R or MATLAB, and SQL are essential. Licenses..."
https://kr.indeed.com/viewjob?jk=d41bc3797321bc87,Brion Field Application Engineer,ASML 대한민국,,Linux/Unix OS - Preferredto have high-level programming skill for python and lualanguage. *Working Location : Icheon
https://kr.indeed.com/viewjob?jk=9d4dcd9b1c3270c8,RF SW Engineer,Qualcomm CDMA Technologies (Korea) YH 서울,,programming skill in C/C++ - Visual C++ / Java / Python programming skill is plus - Strong experience in RF software...
https://kr.indeed.com/viewjob?jk=b5d0fb51bc768703,Deep Learning Systems Research Engineer...,Qualcomm Korea YH 서울,,"PyTorch, TensorFlow... Good programming skills in Python/C/C++ - Good communication and presentation skills Preferred..."
https://kr.indeed.com/viewjob?jk=409c1253b2dde75b,동국대학교 데이터분석팀 연구원(계약직) 채용공고,동국대학교 4.3 서울 필동,,"자 4) 남자의 경우 병역필 또는 면제자 5) 한글, MS OFFICE 등 기본 문서작업 가능자 6) Python, R 프로그래밍 언어 사용 가능자 우대 2. 모집인원 : O명 3. 근무조건 및 계약기간 구 분..."
https://kr.indeed.com/viewjob?jk=84fd9f9deb6105b0,"웹개발, Python 외 신입/경력 계약직",쿠바로엠앤씨 서울 강서구,,"주식회사 쿠바로엠앤씨 웹개발, Python 외 신입/경력 계약직 채용 모집... 게임>웹프로그래머>웹개발|인터넷·IT·통신·모바일·게임>웹프로그래머> Python|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신..."
https://kr.indeed.com/viewjob?jk=5158175feb7b77e8,"경력사원 상시채용(웹/모바일 개발, 인프라/보안)",현대아이티엔이 서울 대치동,,"서버/네트워크 인프라 지식 및 기술 보유자 [우대사항] -웹/앱/인프라 모의해킹 경험자 -프로그램( Python,, C, JAVA) 보안 개발 및 시큐어 코딩 가능자 -End-point 보안 취약점 조치 가능자 -보안..."
https://kr.indeed.com/viewjob?jk=b574f1454ae36aab,Cross Border Ecommerce - Business Intell...,Shopee 서울,,business analyst related roles Proficient in SQL and Python Strong analytical skill and sensitivity to data Strong oral...
